	seqname	source	feature	start	end	score	strand	frame	attribute
13907	8	Ensembl_Plants	gene	357253	357411	.	-	.	"gene_id ""ENSRNA049460605""; gene_name ""mir-399""; gene_source ""Ensembl_Plants""; gene_biotype ""pre_miRNA"";"
13908	8	Ensembl_Plants	gene	3030615	3030694	.	-	.	"gene_id ""ENSRNA049460587""; gene_name ""snoJ33""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13909	8	Ensembl_Plants	gene	383970	384072	.	+	.	"gene_id ""ENSRNA049460572""; gene_name ""mir-399""; gene_source ""Ensembl_Plants""; gene_biotype ""pre_miRNA"";"
13910	8	Ensembl_Plants	gene	36173156	36173238	.	-	.	"gene_id ""ENSRNA049475246""; gene_name ""snoU83""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13911	8	Ensembl_Plants	gene	38492566	38492640	.	-	.	"gene_id ""ENSRNA049475241""; gene_name ""Plant_SRP""; gene_source ""Ensembl_Plants""; gene_biotype ""SRP_RNA"";"
13912	8	Ensembl_Plants	gene	36170897	36171019	.	-	.	"gene_id ""ENSRNA049475239""; gene_name ""snoR77""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13913	8	Ensembl_Plants	gene	36171297	36171392	.	-	.	"gene_id ""ENSRNA049475213""; gene_name ""snosnR60_Z15""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13914	8	Ensembl_Plants	gene	36173004	36173099	.	-	.	"gene_id ""ENSRNA049475209""; gene_name ""snosnR60_Z15""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13915	8	Ensembl_Plants	gene	32785174	32785279	.	-	.	"gene_id ""ENSRNA049475203""; gene_name ""MIR171_1""; gene_source ""Ensembl_Plants""; gene_biotype ""pre_miRNA"";"
13916	8	Ensembl_Plants	gene	36172605	36172728	.	-	.	"gene_id ""ENSRNA049475191""; gene_name ""snoR77""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13917	8	Ensembl_Plants	gene	36171120	36171228	.	-	.	"gene_id ""ENSRNA049475183""; gene_name ""snoR1""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13918	8	Ensembl_Plants	gene	32684311	32684482	.	-	.	"gene_id ""ENSRNA049475179""; gene_name ""MIR396""; gene_source ""Ensembl_Plants""; gene_biotype ""pre_miRNA"";"
13919	8	Ensembl_Plants	gene	37569500	37569638	.	+	.	"gene_id ""ENSRNA049475161""; gene_name ""snoR135""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13920	8	Ensembl_Plants	gene	36172831	36172927	.	-	.	"gene_id ""ENSRNA049475167""; gene_name ""snoR1""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13921	8	Ensembl_Plants	gene	36173462	36173558	.	-	.	"gene_id ""ENSRNA049475175""; gene_name ""snoZ43""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13922	8	Ensembl_Plants	gene	37826267	37826364	.	-	.	"gene_id ""ENSRNA049475151""; gene_name ""MIR169_2""; gene_source ""Ensembl_Plants""; gene_biotype ""pre_miRNA"";"
13923	8	Ensembl_Plants	gene	28933632	28933828	.	+	.	"gene_id ""ENSRNA049454666""; gene_name ""U2""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13924	8	Ensembl_Plants	gene	28932858	28933052	.	+	.	"gene_id ""ENSRNA049454636""; gene_name ""U2""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13925	8	Ensembl_Plants	gene	28941879	28942084	.	+	.	"gene_id ""ENSRNA049454613""; gene_name ""U2""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13926	8	Ensembl_Plants	gene	28938788	28938890	.	+	.	"gene_id ""ENSRNA049454593""; gene_name ""U6""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13927	8	Ensembl_Plants	gene	28937826	28937979	.	-	.	"gene_id ""ENSRNA049454560""; gene_name ""U1""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13928	8	Ensembl_Plants	gene	28944897	28944999	.	+	.	"gene_id ""ENSRNA049454541""; gene_name ""U6""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13929	8	Ensembl_Plants	gene	28943964	28944116	.	-	.	"gene_id ""ENSRNA049454521""; gene_name ""U1""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13930	8	Ensembl_Plants	gene	28935665	28935854	.	+	.	"gene_id ""ENSRNA049454493""; gene_name ""U2""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13931	8	Ensembl_Plants	gene	27214797	27214882	.	+	.	"gene_id ""ENSRNA049454469""; gene_name ""mir-160""; gene_source ""Ensembl_Plants""; gene_biotype ""pre_miRNA"";"
13932	8	Ensembl_Plants	gene	28943359	28943474	.	-	.	"gene_id ""ENSRNA049454429""; gene_name ""U5""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13933	8	Ensembl_Plants	gene	28937123	28937238	.	-	.	"gene_id ""ENSRNA049454405""; gene_name ""U5""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13934	8	Ensembl_Plants	gene	28939894	28940008	.	-	.	"gene_id ""ENSRNA049454381""; gene_name ""U5""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13935	8	Ensembl_Plants	gene	28945880	28945994	.	-	.	"gene_id ""ENSRNA049454357""; gene_name ""U5""; gene_source ""Ensembl_Plants""; gene_biotype ""snRNA"";"
13936	8	Ensembl_Plants	gene	29200932	29201038	.	-	.	"gene_id ""ENSRNA049454338""; gene_name ""snoR103""; gene_source ""Ensembl_Plants""; gene_biotype ""snoRNA"";"
13937	1	ena	gene	3180183	3181163	.	-	.	"gene_id ""BVRB_1g002870""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13938	1	ena	gene	33349478	33351192	.	+	.	"gene_id ""BVRB_1g014930""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13939	1	ena	gene	22467877	22472576	.	-	.	"gene_id ""BVRB_1g012290""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13940	1	ena	gene	504968	516356	.	-	.	"gene_id ""BVRB_1g000440""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13941	1	ena	gene	27757094	27766315	.	-	.	"gene_id ""BVRB_1g013490""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13942	1	ena	gene	31876276	31878100	.	+	.	"gene_id ""BVRB_1g014270""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13943	1	ena	gene	7240323	7243007	.	-	.	"gene_id ""BVRB_1g006570""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13944	1	ena	gene	11336412	11349456	.	+	.	"gene_id ""BVRB_1g008780""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13945	1	ena	gene	32384753	32386650	.	-	.	"gene_id ""BVRB_1g014420""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13946	1	ena	gene	5905210	5910500	.	+	.	"gene_id ""BVRB_1g005380""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13947	1	ena	gene	1750305	1762049	.	-	.	"gene_id ""BVRB_1g001640""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13948	1	ena	gene	32958516	32960702	.	-	.	"gene_id ""BVRB_1g014710""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13949	1	ena	gene	26621606	26633250	.	+	.	"gene_id ""BVRB_1g013170""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13950	1	ena	gene	7098020	7104234	.	-	.	"gene_id ""BVRB_1g006460""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13951	1	ena	gene	10440770	10448354	.	+	.	"gene_id ""BVRB_1g008410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13952	1	ena	gene	17688911	17696055	.	-	.	"gene_id ""BVRB_1g011190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13953	1	ena	gene	3765704	3770886	.	-	.	"gene_id ""BVRB_1g003470""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13954	1	ena	gene	29009326	29018480	.	+	.	"gene_id ""BVRB_1g013660""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13955	1	ena	gene	4508167	4510939	.	+	.	"gene_id ""BVRB_1g004160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13956	1	ena	gene	23515732	23518936	.	+	.	"gene_id ""BVRB_1g012570""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13957	1	ena	gene	2001645	2006483	.	+	.	"gene_id ""BVRB_1g001890""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13958	1	ena	gene	5003323	5008618	.	-	.	"gene_id ""BVRB_1g004590""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13959	1	ena	gene	32912802	32914912	.	-	.	"gene_id ""BVRB_1g014680""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13960	1	ena	gene	21183293	21188347	.	-	.	"gene_id ""BVRB_1g012000""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13961	1	ena	gene	9303158	9315445	.	-	.	"gene_id ""BVRB_1g007940""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13962	1	ena	gene	4854866	4858618	.	+	.	"gene_id ""BVRB_1g004480""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13963	1	ena	gene	9170828	9172378	.	+	.	"gene_id ""BVRB_1g007840""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13964	1	ena	gene	32349068	32351738	.	+	.	"gene_id ""BVRB_1g014410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13965	1	ena	gene	32041064	32046833	.	+	.	"gene_id ""BVRB_1g014300""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13966	1	ena	gene	12066498	12073222	.	+	.	"gene_id ""BVRB_1g009160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13967	1	ena	gene	3427619	3442772	.	-	.	"gene_id ""BVRB_1g003100""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13968	1	ena	gene	18873768	18882952	.	+	.	"gene_id ""BVRB_1g011420""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13969	1	ena	gene	2446714	2447492	.	-	.	"gene_id ""BVRB_1g002300""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13970	1	ena	gene	30230536	30249435	.	+	.	"gene_id ""BVRB_1g013850""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13971	1	ena	gene	8715840	8725174	.	-	.	"gene_id ""BVRB_1g007630""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13972	1	ena	gene	31163911	31173356	.	+	.	"gene_id ""BVRB_1g014080""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13973	1	ena	gene	8570220	8570702	.	+	.	"gene_id ""BVRB_1g007530""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13974	1	ena	gene	2317690	2322642	.	-	.	"gene_id ""BVRB_1g002200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13975	1	ena	gene	3218920	3219783	.	+	.	"gene_id ""BVRB_1g002890""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13976	1	ena	gene	17676405	17688995	.	-	.	"gene_id ""BVRB_1g011180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13977	1	ena	gene	32725332	32744236	.	+	.	"gene_id ""BVRB_1g014570""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13978	1	ena	gene	4116538	4122997	.	-	.	"gene_id ""BVRB_1g003780""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13979	1	ena	gene	1450294	1455275	.	+	.	"gene_id ""BVRB_1g001320""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13980	1	ena	gene	2588039	2598431	.	+	.	"gene_id ""BVRB_1g002420""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13981	1	ena	gene	24008722	24013080	.	+	.	"gene_id ""BVRB_1g012690""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13982	1	ena	gene	17026434	17027184	.	-	.	"gene_id ""BVRB_1g010910""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13983	1	ena	gene	21194752	21197393	.	+	.	"gene_id ""BVRB_1g012010""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13984	1	ena	gene	26120069	26121832	.	-	.	"gene_id ""BVRB_1g013040""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13985	1	ena	gene	2486907	2487972	.	+	.	"gene_id ""BVRB_1g002330""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13986	1	ena	gene	12800252	12802815	.	-	.	"gene_id ""BVRB_1g009470""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13987	1	ena	gene	7685663	7689377	.	-	.	"gene_id ""BVRB_1g006940""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13988	1	ena	gene	21091263	21105777	.	-	.	"gene_id ""BVRB_1g011990""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13989	1	ena	gene	16703506	16708300	.	+	.	"gene_id ""BVRB_1g010850""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13990	1	ena	gene	11281462	11282610	.	+	.	"gene_id ""BVRB_1g008770""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13991	1	ena	gene	33962223	33964300	.	-	.	"gene_id ""BVRB_1g015340""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13992	1	ena	gene	34184009	34184868	.	+	.	"gene_id ""BVRB_1g015500""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13993	1	ena	gene	6967870	6971064	.	-	.	"gene_id ""BVRB_1g006330""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13994	1	ena	gene	51846	64200	.	+	.	"gene_id ""BVRB_1g000040""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13995	1	ena	gene	8340735	8346328	.	-	.	"gene_id ""BVRB_1g007430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13996	1	ena	gene	33872445	33901529	.	-	.	"gene_id ""BVRB_1g015290""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13997	1	ena	gene	4731118	4733462	.	-	.	"gene_id ""BVRB_1g004360""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13998	1	ena	gene	23949753	23963627	.	+	.	"gene_id ""BVRB_1g012660""; gene_source ""ena""; gene_biotype ""protein_coding"";"
13999	1	ena	gene	6651623	6655261	.	+	.	"gene_id ""BVRB_1g006040""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14000	1	ena	gene	1498194	1499560	.	+	.	"gene_id ""BVRB_1g001400""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14001	1	ena	gene	497439	501686	.	-	.	"gene_id ""BVRB_1g000430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14002	1	ena	gene	9657910	9665251	.	+	.	"gene_id ""BVRB_1g008120""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14003	1	ena	gene	14803095	14808239	.	+	.	"gene_id ""BVRB_1g010240""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14004	1	ena	gene	690452	698304	.	+	.	"gene_id ""BVRB_1g000620""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14005	1	ena	gene	33191166	33192744	.	-	.	"gene_id ""BVRB_1g014860""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14006	1	ena	gene	8243456	8247077	.	-	.	"gene_id ""BVRB_1g007350""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14007	1	ena	gene	2056234	2063390	.	-	.	"gene_id ""BVRB_1g001940""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14008	1	ena	gene	4577053	4594952	.	-	.	"gene_id ""BVRB_1g004240""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14009	1	ena	gene	10429520	10433073	.	+	.	"gene_id ""BVRB_1g008390""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14010	1	ena	gene	9565839	9566537	.	+	.	"gene_id ""BVRB_1g008080""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14011	1	ena	gene	4210552	4211590	.	+	.	"gene_id ""BVRB_1g003870""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14012	1	ena	gene	20151557	20157633	.	+	.	"gene_id ""BVRB_1g011730""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14013	1	ena	gene	25366330	25367145	.	-	.	"gene_id ""BVRB_1g012920""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14014	1	ena	gene	240719	245126	.	+	.	"gene_id ""BVRB_1g000250""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14015	1	ena	gene	12917628	12922335	.	-	.	"gene_id ""BVRB_1g009540""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14016	1	ena	gene	29408655	29431003	.	+	.	"gene_id ""BVRB_1g013690""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14017	1	ena	gene	19896148	19931622	.	-	.	"gene_id ""BVRB_1g011680""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14018	1	ena	gene	6835510	6837033	.	-	.	"gene_id ""BVRB_1g006260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14019	1	ena	gene	19545496	19547971	.	+	.	"gene_id ""BVRB_1g011560""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14020	1	ena	gene	7946014	7946621	.	-	.	"gene_id ""BVRB_1g007100""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14021	1	ena	gene	32453349	32454120	.	-	.	"gene_id ""BVRB_1g014460""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14022	1	ena	gene	4182592	4191611	.	+	.	"gene_id ""BVRB_1g003840""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14023	1	ena	gene	33434971	33449575	.	-	.	"gene_id ""BVRB_1g015060""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14024	1	ena	gene	13640948	13644275	.	-	.	"gene_id ""BVRB_1g009910""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14025	1	ena	gene	23210059	23215748	.	+	.	"gene_id ""BVRB_1g012480""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14026	1	ena	gene	3487037	3492961	.	+	.	"gene_id ""BVRB_1g003180""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14027	1	ena	gene	21738144	21740690	.	+	.	"gene_id ""BVRB_1g012150""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14028	1	ena	gene	30871503	30876637	.	+	.	"gene_id ""BVRB_1g013990""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14029	1	ena	gene	2711320	2715767	.	+	.	"gene_id ""BVRB_1g002490""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14030	1	ena	gene	26121987	26123056	.	+	.	"gene_id ""BVRB_1g013050""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14031	1	ena	gene	34592595	34616410	.	-	.	"gene_id ""BVRB_1g015780""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14032	1	ena	gene	15438225	15439410	.	+	.	"gene_id ""BVRB_1g010430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14033	1	ena	gene	27546666	27580210	.	-	.	"gene_id ""BVRB_1g013410""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14034	1	ena	gene	6877469	6884923	.	-	.	"gene_id ""BVRB_1g006290""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14035	1	ena	gene	2903766	2907910	.	+	.	"gene_id ""BVRB_1g002590""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14036	1	ena	gene	24538098	24546852	.	-	.	"gene_id ""BVRB_1g012750""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14037	1	ena	gene	7679092	7682834	.	+	.	"gene_id ""BVRB_1g006930""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14038	1	ena	gene	2283297	2298767	.	+	.	"gene_id ""BVRB_1g002170""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14039	1	ena	gene	1414994	1417317	.	+	.	"gene_id ""BVRB_1g001280""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14040	1	ena	gene	34108372	34112844	.	-	.	"gene_id ""BVRB_1g015430""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14041	1	ena	gene	10877413	10881639	.	+	.	"gene_id ""BVRB_1g008560""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14042	1	ena	gene	8956162	8977606	.	-	.	"gene_id ""BVRB_1g007730""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14043	1	ena	gene	5410891	5414517	.	+	.	"gene_id ""BVRB_1g004930""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14044	1	ena	gene	6802898	6803952	.	+	.	"gene_id ""BVRB_1g006220""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14045	1	ena	gene	5390442	5394116	.	-	.	"gene_id ""BVRB_1g004920""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14046	1	ena	gene	592372	598011	.	+	.	"gene_id ""BVRB_1g000540""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14047	1	ena	gene	2352057	2352985	.	+	.	"gene_id ""BVRB_1g002210""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14048	1	ena	gene	7573699	7582254	.	+	.	"gene_id ""BVRB_1g006840""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14049	1	ena	gene	12706410	12708814	.	-	.	"gene_id ""BVRB_1g009450""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14050	1	ena	gene	7653025	7654107	.	-	.	"gene_id ""BVRB_1g006910""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14051	1	ena	gene	2363187	2369576	.	+	.	"gene_id ""BVRB_1g002230""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14052	1	ena	gene	9980563	9983487	.	+	.	"gene_id ""BVRB_1g008200""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14053	1	ena	gene	5228056	5230659	.	+	.	"gene_id ""BVRB_1g004790""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14054	1	ena	gene	5240846	5244187	.	+	.	"gene_id ""BVRB_1g004820""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14055	1	ena	gene	32867798	32873682	.	-	.	"gene_id ""BVRB_1g014630""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14056	1	ena	gene	3478417	3482307	.	+	.	"gene_id ""BVRB_1g003160""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14057	1	ena	gene	23135221	23140026	.	-	.	"gene_id ""BVRB_1g012460""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14058	1	ena	gene	3624042	3627888	.	+	.	"gene_id ""BVRB_1g003350""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14059	1	ena	gene	10613858	10614838	.	+	.	"gene_id ""BVRB_1g008470""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14060	1	ena	gene	8003879	8009378	.	-	.	"gene_id ""BVRB_1g007140""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14061	1	ena	gene	5206106	5215162	.	+	.	"gene_id ""BVRB_1g004760""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14062	1	ena	gene	14744186	14748080	.	-	.	"gene_id ""BVRB_1g010190""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14063	1	ena	gene	23351012	23353520	.	+	.	"gene_id ""BVRB_1g012510""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14064	1	ena	gene	330659	340113	.	+	.	"gene_id ""BVRB_1g000310""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14065	1	ena	gene	5290863	5291716	.	-	.	"gene_id ""BVRB_1g004870""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14066	1	ena	gene	17520434	17523808	.	+	.	"gene_id ""BVRB_1g011090""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14067	1	ena	gene	29446041	29450310	.	-	.	"gene_id ""BVRB_1g013710""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14068	1	ena	gene	935768	939109	.	-	.	"gene_id ""BVRB_1g000830""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14069	1	ena	gene	31868656	31874520	.	+	.	"gene_id ""BVRB_1g014260""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14070	1	ena	gene	33318298	33328422	.	+	.	"gene_id ""BVRB_1g014900""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14071	1	ena	gene	19796333	19799027	.	-	.	"gene_id ""BVRB_1g011640""; gene_source ""ena""; gene_biotype ""protein_coding"";"
14072	1	ena	gene	30466170	30475563	.	+	.	"gene_id ""BVRB_1g013900""; gene_source ""ena""; gene_biotype ""protein_coding"";"
